HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text
5200 GRANVILLE ST,49.238530421924736,-123.13944349642546,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,True,False,False,False,False,False,21,16.450059680630073,0,,False,,,,"LINESTRING (489850.812 5454034.602, 489848.279 5453929.363)"
2700 YUKON ST,49.26106963597482,-123.11297876057293,,,,,,,,,,,,15,30.85716531169007,0,,False,,,,"LINESTRING (491780.395 5456510.053, 491779.055 5456458.855)"
8600-8700 BOUNDARY ROAD,49.20262973571396,-123.02343876165993,,,,,,,,,,,,1,3.8262465745146295,0,,False,,,,"LINESTRING (498295.444 5450129.869, 498289.746 5449833.789)"
1100 W 7TH AV,49.26521320377401,-123.13010725781777,,,,,,,,,,,,15,25.159979399598985,0,,False,,,,"LINESTRING (490620.469 5456944.842, 490448.046 5456949.357)"
2200 SPRUCE ST,49.265403895868005,-123.12891449650954,,,,,,,,,,,,11,14.22255136472167,0,,False,,,,"LINESTRING (490621.673 5456991.457, 490620.469 5456944.842)"
2300 ALDER ST,49.264603433991255,-123.1313157551341,2021.0,BROADWAY AVE,HEMLOCK ST,EB STOP BAR AT OAK ST,50.0,True,False,False,False,False,False,5,29.195443360480756,0,,False,,,,"LINESTRING (490446.827 5456902.763, 490445.608 5456856.162)"
1800 LAKEWOOD DRIVE,49.26840888379974,-123.06190881508132,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,50.0,False,False,False,False,True,False,7,30.664072402169655,0,,True,50.25356269260816,,2025-06-16,"LINESTRING (495496.55 5457321.209, 495495.88 5457270.919)"
1700 GARDEN DRIVE,49.26928708996712,-123.0580251973416,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,50.0,False,False,False,False,True,False,6,24.84874682730339,0,,False,,,,"LINESTRING (495779.212 5457418.169, 495778.424 5457368.772)"
1600 GARDEN DRIVE,49.26973581124958,-123.0580153038834,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,50.0,False,False,False,False,True,False,6,26.497575875530487,0,,False,,,,"LINESTRING (495779.94 5457468.54, 495779.212 5457418.169)"
1800 TEMPLETON DRIVE,49.267942044904984,-123.05998492906977,,,,,,,,,,,,5,22.841038016721793,0,,True,0.00010318033747483916,,2025-06-16,"LINESTRING (495636.479 5457269.235, 495635.789 5457218.87)"
1300 GARDEN DRIVE,49.27272616642685,-123.05795676284816,,,,,,,,,,,,3,16.27198462423811,0,,True,1.5615310201657348e-06,,2025-06-16,"LINESTRING (495784.487 5457800.759, 495783.692 5457750.822)"
900 NANAIMO ST,49.27595782760439,-123.05657614109379,,,,,,,,,,,,12,24.323473744279188,0,,True,0.00010318218964208253,,2025-06-16,"LINESTRING (495884.712 5458151.755, 495884.864 5458118.205)"
1000 NANAIMO ST,49.275094152442584,-123.05658105797299,,,,,,,,,,,,13,24.58783569367784,0,,True,25.097607515521958,,2025-06-16,"LINESTRING (495884.269 5458051.942, 495884.448 5458025.988)"
1500 NANAIMO ST,49.27059900528086,-123.05658800709637,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,10.0,False,False,False,False,True,False,13,24.37555093479906,0,,True,0.0001031849821988983,,2025-06-16,"LINESTRING (495883.536 5457557.632, 495883.422 5457520.843)"
1600 NANAIMO ST,49.26972845866237,-123.05658949262904,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,10.0,False,False,False,False,True,False,19,25.018309418148913,0,,True,0.00010318870753170934,,2025-06-16,"LINESTRING (495883.261 5457467.206, 495883.336 5457417.711)"
1600 E 49TH AV,49.22524092770263,-123.07245576569102,,,,,,,,,,,,17,20.234158862910046,0,,False,,,,"LINESTRING (494673.939 5452498.591, 494774.743 5452496.936)"
1300 E 47TH AV,49.22766758861049,-123.07755661276794,2021.0,KNIGHT ST,NB STOP BAR AT 49TH AVE,41ST AVE,50.0,True,False,False,False,False,False,11,22.305638770229294,0,,False,,,,"LINESTRING (494328.078 5452768.436, 494378.35 5452767.369)"
200 E BROADWAY,49.26287228857416,-123.09987880377057,2021.0,KINGSWAY AVE,EB STOP BAR AT BROADWAY AVE,EB STOP BAR AT 12TH AVE,13.0,False,False,False,True,False,False,23,28.372195244213422,0,,True,0.5565147979570751,Various Locations,2027-12-02,"LINESTRING (492706.595 5456684.997, 492759.676 5456682.031)"
400 E 10TH AV,49.261562847365084,-123.09397157145047,2021.0,BROADWAY AVE,EB CURB LANE STOP BAR AT KINGSWAY AVE,EB STOP BAR AT FRASER ST,50.0,False,False,False,False,False,True,8,22.714364941672248,0,,False,,,,"LINESTRING (493092.388 5456538.237, 493233.104 5456536.548)"
2500 GUELPH ST,49.26226833820329,-123.09492692671975,2021.0,BROADWAY AVE,EB CURB LANE STOP BAR AT KINGSWAY AVE,EB STOP BAR AT FRASER ST,50.0,False,False,False,False,False,True,14,25.33224674753269,0,,False,,,,"LINESTRING (493093.692 5456644.026, 493092.976 5456587.791)"
3300 W 10TH AV,49.26337927684931,-123.1795109768177,2021.0,BROADWAY AVE,ALMA ST,EB STOP BAR AT BLENHEIM ST,50.0,False,False,False,False,True,False,4,20.47954807023457,0,,False,,,,"LINESTRING (486966.226 5456749.884, 486912.749 5456751.275)"
3400 W 4TH AV,49.26854296346259,-123.18069330945636,,,,,,,,,,,,29,23.194023325402753,0,,False,,,,"LINESTRING (486927.75 5457322.892, 486781.925 5457326.775)"
2400 W 1ST AV,49.27090842190964,-123.16096135940533,,,,,,,,,,,,13,29.553431261344812,0,,False,,,,"LINESTRING (488377.063 5457582.339, 488204.669 5457586.78)"
1600 LARCH ST,49.271146387477415,-123.16213832319309,,,,,,,,,,,,5,26.747085931579125,0,,False,,,,"LINESTRING (488205.94 5457635.613, 488204.669 5457586.78)"
1600 LARCH ST,49.27158771631301,-123.16212408441842,,,,,,,,,,,,6,30.65231651347879,0,,False,,,,"LINESTRING (488206.951 5457684.901, 488205.94 5457635.613)"
3600 W 13TH AV,49.2607001149047,-123.18561517797401,,,,,,,,,,,,15,31.740964553880584,0,,False,,,,"LINESTRING (486522.235 5456452.584, 486477.458 5456453.788, 486467.53 5456459.125)"
2600 HIGHBURY ST,49.26327261062439,-123.18782886714543,2021.0,10TH AVE,EB STOP BAR AT DISCOVERY ST,ALMA ST,50.0,False,False,False,False,False,True,17,26.32079900261705,0,,False,,,,"LINESTRING (486334.843 5456766.355, 486334.635 5456753.969, 486333.644 5456714.031)"
3400 W 6TH AV,49.26683375734366,-123.18105413498225,,,,,,,,,,,,5,21.333219763836905,0,,False,,,,"LINESTRING (486879.288 5457133.52, 486776.978 5457136.246)"
3600 W 5TH AV,49.267744355885156,-123.18444870164683,,,,,,,,,,,,12,34.68693326663846,0,,False,,,,"LINESTRING (486638.737 5457235.078, 486524.107 5457238.345)"
6500-6600 FLEMING ST,49.2240874028685,-123.0731921389991,,,,,,,,,,,,11,23.057150815680355,0,,False,,,,"LINESTRING (494672.768 5452451.425, 494668.432 5452287.731)"
2800 W 47TH AV,49.229327440877434,-123.16781080774268,,,,,,,,,,,,4,22.297684212610886,0,,False,,,,"LINESTRING (487809.388 5452962.757, 487755.305 5452963.41)"
2700 W 49TH AV,49.22730167520463,-123.16681982518472,,,,,,,,,,,,8,21.698639717053318,0,,False,,,,"LINESTRING (487900.796 5452736.796, 487807.203 5452738.645)"
1200 W 15TH AV,49.25789549021219,-123.13275016470224,,,,,,,,,,,,12,24.445269295392716,0,,False,,,,"LINESTRING (490426.72 5456131.656, 490254.378 5456136.187)"
3200 E 8TH AV,49.26292195330344,-123.035508311141,2021.0,BROADWAY AVE,RENFREW ST,RUPERT ST,50.0,False,False,False,False,True,False,14,33.265262044854396,0,,True,55.08039957059732,,2025-06-16,"LINESTRING (497344.065 5456685.275, 497488.996 5456684.411)"
3600 NOOTKA ST,49.25212104620995,-123.04159677029071,,,,,,,,,,,,5,27.42089983750761,0,,False,,,,"LINESTRING (496972.933 5455507.629, 496972.854 5455461.029)"
3400 NOOTKA ST,49.253378372036806,-123.04159450811136,,,,,,,,,,,,5,26.014447654657413,0,,False,,,,"LINESTRING (496973.204 5455647.382, 496973.066 5455600.83)"
2400 HIGHBURY ST,49.26461280210005,-123.18777772869103,2021.0,10TH AVE,EB STOP BAR AT DISCOVERY ST,ALMA ST,50.0,False,False,False,False,False,True,9,28.666414036090387,0,,False,,,,"LINESTRING (486339.077 5456913.425, 486337.667 5456864.918)"
2100 HIGHBURY ST,49.26736881873032,-123.18766845574524,,,,,,,,,,,,5,17.89805695548167,0,,False,,,,"LINESTRING (486348.432 5457243.161, 486345.733 5457147.917)"
1300 W 46TH AV,49.229578654218116,-123.13617082436073,,,,,,,,,,,,9,14.911113899425182,0,,False,,,,"LINESTRING (490172.119 5452981.662, 489999.842 5452991.105)"
6100 MONTGOMERY ST,49.22966036953904,-123.13199288804068,,,,,,,,,,,,8,25.482377385437246,0,,False,,,,"LINESTRING (490390.793 5453020.131, 490389.555 5452969.725)"
400 W 46TH AV,49.22875933727304,-123.11501273217996,2021.0,CAMBIE ST,48TH AV,41ST AVE,43.0,False,True,False,False,False,False,10,24.083871045903663,0,,False,,,,"LINESTRING (491655.271 5452891.014, 491597.274 5452894.471)"
2800-2900 W 55TH AV,49.221375925410015,-123.17068227675666,,,,,,,,,,,,1,12.193775708532264,0,,False,,,,"LINESTRING (487744.741 5452076.327, 487397.843 5452082.848)"
6900-7000 BLENHEIM ST,49.222461044862044,-123.17893606114913,,,,,,,,,,,,2,9.515781794132131,0,,False,,,,"LINESTRING (486972.828 5452312.283, 486968.282 5452090.928)"
3100 SW MARINE DRIVE,49.228767563453715,-123.17509358207607,2021.0,SW MARINE DR,EB STOP BAR AT BLENHEIM ST,MACDONALD ST,50.0,False,False,False,False,True,False,14,17.81964950977182,0,,False,,,,"LINESTRING (487308.491 5452868.5, 487195.454 5452935.588)"
3200 W 53RD AV,49.22343340431947,-123.17681263388691,,,,,,,,,,,,1,12.79522262831655,0,,False,,,,"LINESTRING (487182.587 5452308.283, 487068.268 5452310.395)"
7100-7200 BALACLAVA ST,49.22095771113332,-123.17609606111552,,,,,,,,,,,,2,25.947564231056287,0,,False,,,,"LINESTRING (487178.051 5452086.982, 487175.877 5451981.009)"
3600-3800 W 50TH AV,49.226517360224456,-123.18829428306907,,,,,,,,,,,,8,6.669669798961284,0,,False,,,,"LINESTRING (486493.283 5452651.612, 486087.212 5452656.791)"
1700-1800 E 13TH AV,49.25864072242464,-123.06789879189834,,,,,,,,,,,,19,26.146175514400777,1,18.78261949068831,False,,,,"LINESTRING (494965.951 5456211.658, 495153.003 5456209.36)"
1300 E 14TH AV,49.25781233154367,-123.07731273775283,2021.0,CLARK DR,KNIGHT ST (E 14TH AVE),12TH AVE,50.0,True,False,False,False,False,False,7,25.251688560858383,0,,False,,,,"LINESTRING (494354.403 5456119.455, 494394.388 5456118.692)"
3000 KNIGHT ST,49.25744858608215,-123.07639065727848,2021.0,KNIGHT ST,NB CURB LANE STOP BAR AT KINGSWAY AVE,CLARKE DR (E 14AVE),11.0,False,False,False,False,True,False,15,29.140298369121055,1,44.21732903649411,False,,,,"LINESTRING (494401.089 5456113.862, 494438.02 5456087.243, 494439.485 5456086.057, 494448.565 5456076.977, 494456.646 5456066.998, 494463.64 5456056.229, 494469.469 5456044.787, 494474.071 5456032.799, 494474.703 5456030.442)"
3900 W 21ST AV,49.253797457517024,-123.19219716558159,,,,,,,,,,,,8,20.956826718972437,0,,False,,,,"LINESTRING (486114.419 5455686.815, 485913.148 5455688.458)"
3700 WALLACE ST,49.25356627433979,-123.1908164426803,,,,,,,,,,,,3,19.187778285309758,0,,False,,,,"LINESTRING (486114.419 5455686.815, 486113.969 5455636.546)"
3900 W 23RD AV,49.251988249166295,-123.1922149862376,,,,,,,,,,,,10,23.459623847932427,0,,False,,,,"LINESTRING (486112.61 5455485.687, 485911.341 5455487.333)"
4000 CROWN ST,49.25036457456963,-123.1936095107027,,,,,,,,,,,,3,14.9130408825165,0,,False,,,,"LINESTRING (485910.085 5455336.451, 485909.975 5455276.077)"
700 W 63RD AV,49.2133401921964,-123.12366006705244,,,,,,,,,,,,8,28.164304841158962,0,,False,,,,"LINESTRING (491020.603 5451179.017, 490967.167 5451180.177)"
4000 W 22ND AV,49.25290357659932,-123.19509589906399,,,,,,,,,,,,2,27.190170418060134,0,,False,,,,"LINESTRING (485912.254 5455587.878, 485692.918 5455589.73)"
1500 W 35TH AV,49.239973553398386,-123.14090191299246,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,True,False,False,False,False,False,14,21.370239981279326,0,,False,,,,"LINESTRING (489853.242 5454139.882, 489634.123 5454145.344)"
5100 GRANVILLE ST,49.2394772949594,-123.1394120715473,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,True,False,False,False,False,False,17,21.419094749386552,0,,False,,,,"LINESTRING (489853.242 5454139.882, 489850.812 5454034.602)"
1600 ROXBURGH CRESCENT,49.24000680297875,-123.143711283218,,,,,,,,,,,,7,26.138323003259284,0,,False,,,,"LINESTRING (489567.836 5454175.832, 489567.11 5454173.122, 489565.092 5454167.865, 489562.536 5454162.849, 489559.469 5454158.127, 489555.926 5454153.751, 489551.945 5454149.77, 489547.569 5454146.227, 489542.847 5454143.16, 489537.831 5454140.604, 489532.574 5454138.585, 489527.136 5454137.128, 489521.575 5454136.247, 489515.952 5454135.953, 489514.571 5454136.025, 489504.52 5454136.438)"
2900 NOOTKA ST,49.257422514976525,-123.04156572053282,2021.0,GRANDVIEW HWY,RENFREW ST,RUPERT ST,50.0,False,True,False,False,False,False,5,22.446506085444394,0,,False,,,,"LINESTRING (496975.618 5456098.717, 496975.336 5456048.669)"
3500 LILLOOET ST,49.25253706255217,-123.03905593710834,,,,,,,,,,,,6,27.419872830452622,0,,False,,,,"LINESTRING (497157.85 5455553.783, 497157.791 5455507.175)"
3600 WINDERMERE ST,49.25169587053779,-123.03653805071319,,,,,,,,,,,,6,26.2711241559095,0,,False,,,,"LINESTRING (497341.061 5455460.182, 497340.953 5455413.562)"
3500 RUPERT ST,49.2529500266162,-123.03379868327531,,,,,,,,,,,,7,18.471765960236187,0,,False,,,,"LINESTRING (497540.378 5455599.368, 497540.466 5455553.04)"
3000 RUPERT ST,49.25709923822794,-123.03377924612671,2021.0,GRANDVIEW HWY,RENFREW ST,RUPERT ST,24.0,False,True,False,False,False,False,10,27.02641150340177,0,,False,,,,"LINESTRING (497542.123 5456054.104, 497541.962 5456020.84)"
2500-2800 RUPERT ST,49.25973375106191,-123.03376440734155,2021.0,GRANDVIEW HWY,RENFREW ST,RUPERT ST,24.0,False,False,False,True,False,False,39,18.336944217004305,0,,True,63.82090210601003,,2025-06-16,"LINESTRING (497543.884 5456506.39, 497542.622 5456154.312)"
2600-2800 BENTALL ST,49.258952966212476,-123.03199692977884,2021.0,GRANDVIEW HWY,RUPERT ST,BOUNDARY RD,15.0,False,False,False,True,False,False,16,22.62576009533021,0,,False,,,,"LINESTRING (497672.157 5456333.607, 497671.484 5456153.383)"
3700 BOUNDARY ROAD,49.251307622328866,-123.02372920341676,2021.0,BOUNDARY RD,KINCAID ST,GRANDVIEW HWY,50.0,True,False,False,False,False,False,7,29.322267678379525,0,,False,,,,"LINESTRING (498273.154 5455416.757, 498273.116 5455369.921)"
3300 WORTHINGTON DRIVE,49.2547580758573,-123.03239726903925,,,,,,,,,,,,4,27.554862271734518,0,,False,,,,"LINESTRING (497642.497 5455780.149, 497642.485 5455774.172)"
3400-3500 WORTHINGTON DRIVE,49.25388516396721,-123.02905704792244,,,,,,,,,,,,9,31.223636939129126,0,,False,,,,"LINESTRING (497869.065 5455696.542, 497901.97 5455663.498)"
3400-3500 WORTHINGTON DRIVE,49.25318429661317,-123.02799012939089,,,,,,,,,,,,19,35.95395983830841,0,,False,,,,"LINESTRING (497901.97 5455663.498, 498024.288 5455540.653)"
3400-3500 FALAISE AV,49.25544151276863,-123.02958593438498,,,,,,,,,,,,10,33.10135528207489,0,,False,,,,"LINESTRING (497830.585 5455836.604, 497863.611 5455869.505)"
6400 CAMBIE ST,49.226332840325284,-123.11648352823346,2021.0,CAMBIE ST,49TH AVE,48TH AV,28.0,False,True,False,False,False,False,15,24.524481034034306,0,,True,8.623089255119115,"Phase 1:
- W 50th Ave. from Quebec to Ontario
- Ontario St. from 50th Ave. to",2026-05-01,"LINESTRING (491519.453 5452647.481, 491518.093 5452598.826)"
2900 KITCHENER ST,49.27228513485534,-123.04387502590023,,,,,,,,,,,,16,21.532316114691362,0,,False,,,,"LINESTRING (496786.903 5457726.186, 496829.896 5457725.956)"
1700 RENFREW ST,49.26899550541728,-123.04422299884753,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,12.0,False,False,False,False,True,False,19,22.198449880842826,0,,True,0.0,,2025-06-16,"LINESTRING (496783.448 5457415.361, 496782.298 5457305.391)"
1500 RENFREW ST,49.270654859312074,-123.04419588921664,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,12.0,False,False,False,True,False,False,11,24.005692780092208,0,,False,,,,"LINESTRING (496785.256 5457570.655, 496784.65 5457519.037)"
1300 RENFREW ST,49.272518165934514,-123.04416673281256,,,,,,,,,,,,20,22.991191563854557,0,,False,,,,"LINESTRING (496787.487 5457777.793, 496786.903 5457726.186)"
1300 RENFREW ST,49.27300647738841,-123.04415867297655,,,,,,,,,,,,17,26.960925647468013,0,,False,,,,"LINESTRING (496788.139 5457834.757, 496787.487 5457777.793)"
3000 WOODLAND DRIVE,49.257646867801995,-123.0737232978288,,,,,,,,,,,,7,24.805457150096604,0,,False,,,,"LINESTRING (494635.766 5456115.515, 494635.355 5456085.321)"
2900 WOODLAND DRIVE,49.258008682293365,-123.07371623680498,,,,,,,,,,,,7,27.13180149217538,0,,False,,,,"LINESTRING (494636.461 5456165.766, 494635.766 5456115.515)"
2900 COMMERCIAL DRIVE,49.257976436727866,-123.06984683814522,,,,,,,,,,,,19,21.992400528762477,0,,False,,,,"LINESTRING (494917.98 5456161.946, 494917.346 5456111.631)"
3400 PORTER ST,49.25446673461268,-123.06634039444157,,,,,,,,,,,,13,25.42712209157386,0,,False,,,,"LINESTRING (495192.072 5455792.192, 495152.855 5455700.577)"
2700 WOODLAND DRIVE,49.26010689108078,-123.07367527226597,,,,,,,,,,,,6,34.17138473782916,0,,False,,,,"LINESTRING (494639.419 5456380.836, 494639.224 5456366.956)"
1700-1800 E 12TH AV,49.259545027568464,-123.0678031958069,,,,,,,,,,,,18,28.49759494103844,0,,False,,,,"LINESTRING (494978.736 5456312.185, 495154.31 5456309.884)"
2100 GRANDVIEW HWY NORTH,49.26052633031687,-123.06174556107375,,,,,,,,,,,,11,26.424004752014387,0,,False,,,,"LINESTRING (495484.769 5456433.632, 495529.983 5456405.864)"
2700 SEMLIN DRIVE,49.259748237645894,-123.06400717611857,,,,,,,,,,,,5,28.030520808388502,0,,False,,,,"LINESTRING (495343.053 5456357.93, 495342.441 5456308.838)"
4300 COLLINGWOOD ST,49.24783319881888,-123.18189400610416,,,,,,,,,,,,5,29.460764594070195,0,,False,,,,"LINESTRING (486768.355 5455047.309, 486761.15 5455037.282, 486760.801 5454994.566)"
600 MCGUIGAN AV,49.23981032147394,-123.12010026460999,2021.0,CAMBIE ST,41ST AVE,29TH AVE,50.0,False,False,False,False,True,False,9,24.991191055255896,0,,False,,,,"LINESTRING (491299.973 5454123.707, 491294.561 5454119.769, 491215.122 5454123.955)"
1000 W 33RD AV,49.241447948376646,-123.12817436166856,2021.0,OAK ST,NB STOP BAR AT 41ST AVE,KING EDWARD AVE,50.0,True,False,False,False,False,False,13,20.87966153929545,0,,False,,,,"LINESTRING (490696.289 5454303.344, 490644.52 5454306.401)"
1100 W 33RD AV,49.241533658235824,-123.13045777735789,,,,,,,,,,,,6,24.953546094481997,0,,False,,,,"LINESTRING (490529.878 5454313.17, 490478.552 5454316.2)"
1400 W 33RD AV,49.24183454679,-123.13849316646645,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,False,False,False,False,False,True,7,37.02113077569455,0,,False,,,,"LINESTRING (489926.881 5454348.746, 489911.909 5454349.603)"
1400 W 33RD AV,49.24185353325171,-123.13895924624245,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,False,False,False,False,False,True,14,21.09350015925037,0,,False,,,,"LINESTRING (489911.909 5454349.603, 489859.039 5454353.092)"
4900 CARTIER ST,49.241536177961294,-123.13694350878691,,,,,,,,,,,,4,21.672410370643526,0,,False,,,,"LINESTRING (490032.381 5454342.513, 490031.881 5454289.086)"
300 E 13TH AV,49.25927483879573,-123.09799336842181,2021.0,KINGSWAY AVE,EB STOP BAR AT 12TH AVE,EB STOP BAR AT FRASER ST,50.0,False,False,False,False,True,False,7,27.997170530111955,0,,False,,,,"LINESTRING (492844.679 5456284.026, 492894.912 5456282.784)"
200 W 16TH AV,49.25679024756315,-123.11044215871836,,,,,,,,,,,,7,18.86769254606679,0,,False,,,,"LINESTRING (492017.862 5456006.234, 491909.322 5456010.648)"
1600 LILLOOET ST,49.2702001566677,-123.03894581673191,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,True,False,False,False,False,False,9,34.170355705605374,0,,True,56.095904025929116,,2025-06-16,"LINESTRING (497167.054 5457518.245, 497166.637 5457469.928)"
1400 WINDERMERE ST,49.272043038935166,-123.03638964512106,,,,,,,,,,,,6,21.918019342586074,0,,False,,,,"LINESTRING (497353.155 5457724.767, 497352.636 5457672.969)"
3000 MACDONALD ST,49.25934073208132,-123.16834614316264,,,,,,,,,,,,11,18.857271533058455,0,,False,,,,"LINESTRING (487751.453 5456324.904, 487750.141 5456274.586)"
2900 STEPHENS ST,49.259763103264405,-123.16639578819975,,,,,,,,,,,,5,29.8715931065115,0,,False,,,,"LINESTRING (487893.46 5456371.532, 487892.164 5456321.24)"
3300 VALLEY DRIVE,49.257246069762544,-123.16475292924781,,,,,,,,,,,,18,22.815012033535147,0,,False,,,,"LINESTRING (488001.026 5456106.956, 488003.834 5456078.914, 488028.162 5456029.33)"
4600 PUGET DRIVE,49.24495400520255,-123.16327060524083,,,,,,,,,,,,9,24.346975013547535,0,,False,,,,"LINESTRING (488095.494 5454733.53, 488120.461 5454693.9, 488122.168 5454691.342, 488123.83 5454688.755, 488125.447 5454686.14, 488127.017 5454683.496, 488128.542 5454680.826, 488130.019 5454678.129, 488131.45 5454675.407, 488132.832 5454672.661, 488134.167 5454669.891, 488135.452 5454667.098, 488136.478 5454663.978)"
2700 STEPHENS ST,49.261571828714025,-123.16633066138058,,,,,,,,,,,,9,29.709921360000603,0,,False,,,,"LINESTRING (487898.64 5456572.59, 487897.346 5456522.314)"
2800 W 11TH AV,49.262294168318775,-123.16915176280555,,,,,,,,,,,,19,24.754971843583828,0,,False,,,,"LINESTRING (487767.34 5456626.289, 487618.486 5456630.132)"
2800 E BROADWAY,49.26196897253632,-123.04466302047788,2021.0,BROADWAY AVE,RENFREW ST,RUPERT ST,44.0,False,False,False,False,True,False,15,23.912988840910813,0,,True,7.026348653018006e-08,,2025-06-16,"LINESTRING (496722.697 5456581.159, 496778.105 5456577.346)"
2900 E 8TH AV,49.26295205824665,-123.04390113943285,2021.0,BROADWAY AVE,EB STOP BAR AT NANAIMO ST,RENFREW ST,6.0,False,True,False,False,False,False,9,21.679098916056166,0,,True,0.0,,2025-06-16,"LINESTRING (496778.246 5456688.679, 496833.549 5456688.341)"
2900 RENFREW ST,49.257696445389115,-123.04429147153411,2021.0,GRANDVIEW HWY,NANAIMO ST,RENFREW ST,9.0,False,False,False,False,True,False,19,22.384722022307418,0,,False,,,,"LINESTRING (496777.92 5456156.995, 496776.392 5456051.522)"
2800 E 18TH AV,49.25402475472867,-123.04471238010245,,,,,,,,,,,,16,31.90276830852728,0,,False,,,,"LINESTRING (496718.719 5455696.28, 496773.856 5455695.908)"
100 E 14TH AV,49.2583994028767,-123.10146291389523,,,,,,,,,,,,13,24.385142309540704,0,,False,,,,"LINESTRING (492594.618 5456187.062, 492639.809 5456185.769)"
100 E 17TH AV,49.25570462040865,-123.10262764048714,,,,,,,,,,,,10,25.53669566800621,0,,False,,,,"LINESTRING (492485.286 5455888.31, 492578.829 5455885.591)"
500 E 17TH AV,49.25557670454098,-123.09284131542792,,,,,,,,,,,,6,21.483148129094115,0,,False,,,,"LINESTRING (493173.865 5455873.587, 493314.465 5455870.033)"
500 E 18TH AV,49.254675825723744,-123.09313818744738,,,,,,,,,,,,9,29.698280865351283,0,,False,,,,"LINESTRING (493171.27 5455772.931, 493273.608 5455770.44)"
0 E 18TH AV,49.25465105294707,-123.10373176175726,,,,,,,,,,,,5,20.097671101314468,0,,False,,,,"LINESTRING (492421.261 5455770.747, 492434.588 5455770.372, 492481.845 5455769.145)"
0 W 18TH AV,49.25469558567484,-123.1061196684403,,,,,,,,,,,,12,22.170453451789573,0,,False,,,,"LINESTRING (492355.855 5455772.756, 492199.734 5455777.498)"
0 E 20TH AV,49.252762724874415,-123.10453197545735,,,,,,,,,,,,6,19.253800539485812,0,,False,,,,"LINESTRING (492372.571 5455558.924, 492382.67 5455560.611, 492413.536 5455559.779)"
0 W 21ST AV,49.25189048783974,-123.10608451714788,,,,,,,,,,,,18,28.672616696911618,0,,False,,,,"LINESTRING (492369.539 5455460.553, 492190.291 5455466.008)"
100 W 22ND AV,49.251034464779366,-123.10865511205094,,,,,,,,,,,,13,26.82871191199876,0,,False,,,,"LINESTRING (492187.233 5455365.511, 491998.184 5455371.253)"
2900 BALACLAVA ST,49.25988344423307,-123.1741306197415,,,,,,,,,,,,4,25.823597470049876,0,,False,,,,"LINESTRING (487330.699 5456386.166, 487329.393 5456335.897)"
2900 CARNARVON ST,49.260305561144826,-123.17218098585495,,,,,,,,,,,,6,30.71961107702401,0,,False,,,,"LINESTRING (487472.664 5456432.759, 487471.357 5456382.508)"
3000 MACKENZIE ST,49.258918205117666,-123.1702974332452,,,,,,,,,,,,5,30.38698652584957,0,,False,,,,"LINESTRING (487609.364 5456278.257, 487608.059 5456227.924)"
3000 MACKENZIE ST,49.25937090002517,-123.17028106251433,,,,,,,,,,,,3,17.60343402190829,0,,False,,,,"LINESTRING (487610.668 5456328.571, 487609.364 5456278.257)"
3000 W 15TH AV,49.258736929527785,-123.17320494869831,,,,,,,,,,,,10,26.966520002711643,0,,False,,,,"LINESTRING (487467.434 5456231.587, 487326.78 5456235.251)"
1700 ANDERSON ST,49.26962625562146,-123.13756931750862,2021.0,GRANVILLE ST BRIDGE,W 6TH AVE,N END OF GRANVILLE ST BR DECK (DRAKE ST),50.0,True,False,False,False,False,False,49,22.385609802964137,0,,True,0.0,Granville Bridge,2026-01-01,"LINESTRING (489961.326 5457407.553, 490023.194 5457469.768)"
2300 HEMLOCK ST,49.26488848635796,-123.13604760910349,2021.0,BROADWAY AVE,GRANVILLE ST,HEMLOCK ST,20.0,False,True,False,False,False,False,20,18.34327612045481,0,,True,1.137993569759505,Various Locations,2027-12-02,"LINESTRING (490103.244 5456958.387, 490100.78 5456865.134)"
2700 W 12TH AV,49.26136068498055,-123.16730537773319,,,,,,,,,,,,14,26.173791041978415,0,,False,,,,"LINESTRING (487897.346 5456522.314, 487756.698 5456525.958)"
